time,temperature_2m (°C),relative_humidity_2m (%),weather_code (wmo code),rain (mm),snowfall (cm),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa)
2020-08-14T06:00,22.6,98,51,0.20,0.00,26.8,1017.2,1011.2
2020-08-14T07:00,22.7,99,1,0.00,0.00,26.9,1017.2,1011.2
2020-08-14T08:00,22.6,98,2,0.00,0.00,26.5,1016.9,1010.9
2020-08-14T09:00,22.4,98,3,0.00,0.00,26.2,1016.6,1010.6
2020-08-14T10:00,22.0,98,3,0.00,0.00,25.8,1016.8,1010.8
2020-08-14T11:00,22.6,94,3,0.00,0.00,26.0,1017.1,1011.1
2020-08-14T12:00,23.7,85,3,0.00,0.00,26.5,1017.1,1011.2
2020-08-14T13:00,24.9,76,0,0.00,0.00,27.3,1016.8,1010.9
2020-08-14T14:00,26.4,66,2,0.00,0.00,28.2,1016.7,1010.8
2020-08-14T15:00,27.7,58,3,0.00,0.00,29.2,1016.6,1010.7
2020-08-14T16:00,28.5,52,3,0.00,0.00,29.5,1016.4,1010.5
2020-08-14T17:00,29.1,49,3,0.00,0.00,30.1,1016.0,1010.2
2020-08-14T18:00,29.5,47,3,0.00,0.00,30.9,1015.6,1009.8
2020-08-14T19:00,29.2,49,3,0.00,0.00,30.4,1015.1,1009.3
2020-08-14T20:00,29.0,50,2,0.00,0.00,30.4,1014.8,1009.0
2020-08-14T21:00,28.2,55,0,0.00,0.00,29.7,1014.5,1008.7
2020-08-14T22:00,27.7,58,0,0.00,0.00,29.8,1014.3,1008.4
2020-08-14T23:00,25.8,70,1,0.00,0.00,28.4,1014.4,1008.5
2020-08-15T00:00,26.5,57,1,0.00,0.00,28.4,1014.8,1008.9
2020-08-15T01:00,25.5,64,2,0.00,0.00,27.8,1015.3,1009.4
2020-08-15T02:00,24.9,72,2,0.00,0.00,28.1,1015.4,1009.5
2020-08-15T03:00,22.7,88,3,0.00,0.00,26.2,1015.4,1009.4
2020-08-15T04:00,22.6,86,3,0.00,0.00,25.9,1015.4,1009.4
2020-08-15T05:00,22.2,85,2,0.00,0.00,25.3,1015.3,1009.3
2020-08-15T06:00,22.0,89,3,0.00,0.00,25.1,1014.9,1008.9
2020-08-15T07:00,22.2,85,3,0.00,0.00,24.7,1014.7,1008.7
2020-08-15T08:00,21.4,87,3,0.00,0.00,23.6,1014.7,1008.7
2020-08-15T09:00,21.0,87,3,0.00,0.00,22.9,1015.2,1009.2
2020-08-15T10:00,20.9,85,3,0.00,0.00,22.2,1015.4,1009.4
2020-08-15T11:00,21.2,80,3,0.00,0.00,22.0,1015.8,1009.8
2020-08-15T12:00,22.4,69,2,0.00,0.00,22.6,1016.3,1010.3
2020-08-15T13:00,22.6,67,3,0.00,0.00,22.7,1016.7,1010.7
2020-08-15T14:00,23.5,63,3,0.00,0.00,23.5,1016.8,1010.8
2020-08-15T15:00,25.4,56,2,0.00,0.00,25.2,1016.6,1010.7
2020-08-15T16:00,26.9,50,1,0.00,0.00,27.7,1016.5,1010.6
2020-08-15T17:00,28.1,45,3,0.00,0.00,28.9,1016.1,1010.2
2020-08-15T18:00,28.7,42,3,0.00,0.00,29.1,1015.4,1009.6
2020-08-15T19:00,27.1,52,3,0.00,0.00,27.2,1015.3,1009.4
2020-08-15T20:00,26.3,58,51,0.20,0.00,26.9,1015.2,1009.3
2020-08-15T21:00,25.2,67,51,0.10,0.00,26.3,1015.2,1009.3
2020-08-15T22:00,24.3,74,3,0.00,0.00,25.5,1015.5,1009.6
2020-08-15T23:00,23.5,78,3,0.00,0.00,24.6,1015.7,1009.8
2020-08-16T00:00,22.6,73,3,0.00,0.00,23.3,1016.8,1010.8
2020-08-16T01:00,22.2,73,3,0.00,0.00,22.8,1017.2,1011.2
2020-08-16T02:00,21.9,75,3,0.00,0.00,22.9,1017.3,1011.3
2020-08-16T03:00,21.7,77,3,0.00,0.00,22.8,1017.3,1011.3
2020-08-16T04:00,21.6,78,3,0.00,0.00,22.4,1017.2,1011.2
2020-08-16T05:00,21.3,79,3,0.00,0.00,21.7,1016.8,1010.8
2020-08-16T06:00,21.0,81,3,0.00,0.00,21.5,1016.5,1010.5
2020-08-16T07:00,20.5,83,51,0.40,0.00,21.0,1016.3,1010.3
2020-08-16T08:00,20.1,87,53,0.90,0.00,20.5,1015.9,1009.9
2020-08-16T09:00,19.3,93,53,0.70,0.00,20.1,1015.6,1009.6
2020-08-16T10:00,19.0,94,53,0.50,0.00,19.6,1015.4,1009.4
2020-08-16T11:00,18.9,95,51,0.30,0.00,19.3,1015.3,1009.3
2020-08-16T12:00,19.4,90,53,0.70,0.00,19.5,1015.8,1009.8
2020-08-16T13:00,19.4,94,53,0.70,0.00,19.8,1015.5,1009.5
2020-08-16T14:00,19.5,94,61,1.30,0.00,19.1,1015.1,1009.1
2020-08-16T15:00,19.5,90,61,2.40,0.00,19.4,1015.2,1009.2
2020-08-16T16:00,19.5,91,61,2.10,0.00,19.1,1014.9,1008.9
2020-08-16T17:00,19.7,93,61,1.60,0.00,19.6,1014.4,1008.4
2020-08-16T18:00,20.8,86,53,0.80,0.00,20.3,1013.6,1007.6
2020-08-16T19:00,20.7,87,51,0.30,0.00,20.1,1013.4,1007.4
2020-08-16T20:00,21.1,83,51,0.30,0.00,20.3,1012.7,1006.7
2020-08-16T21:00,21.0,84,51,0.20,0.00,20.5,1012.3,1006.3
2020-08-16T22:00,21.1,82,51,0.10,0.00,20.7,1012.2,1006.2
2020-08-16T23:00,20.7,83,1,0.00,0.00,20.9,1012.1,1006.1
2020-08-17T00:00,20.2,84,51,0.10,0.00,20.3,1012.8,1006.8
2020-08-17T01:00,19.7,85,1,0.00,0.00,20.1,1013.3,1007.3
2020-08-17T02:00,19.4,86,0,0.00,0.00,19.6,1013.4,1007.4
2020-08-17T03:00,19.0,87,0,0.00,0.00,19.4,1013.6,1007.6
2020-08-17T04:00,18.5,89,0,0.00,0.00,19.1,1013.4,1007.4
2020-08-17T05:00,18.1,91,0,0.00,0.00,18.7,1013.2,1007.2
2020-08-17T06:00,17.7,92,0,0.00,0.00,18.4,1012.9,1006.9
2020-08-17T07:00,17.4,92,0,0.00,0.00,18.3,1012.9,1006.8
2020-08-17T08:00,17.1,93,0,0.00,0.00,18.1,1012.7,1006.6
2020-08-17T09:00,16.8,94,0,0.00,0.00,17.8,1012.9,1006.8
2020-08-17T10:00,16.5,95,0,0.00,0.00,17.5,1013.3,1007.2
2020-08-17T11:00,17.3,92,0,0.00,0.00,18.3,1013.7,1007.6
2020-08-17T12:00,19.3,85,0,0.00,0.00,21.0,1014.2,1008.2
2020-08-17T13:00,20.8,72,0,0.00,0.00,22.4,1014.3,1008.3
2020-08-17T14:00,21.8,67,0,0.00,0.00,23.1,1014.2,1008.2
2020-08-17T15:00,22.9,65,0,0.00,0.00,25.0,1013.6,1007.7
2020-08-17T16:00,23.9,64,0,0.00,0.00,26.9,1013.0,1007.1
2020-08-17T17:00,25.0,63,1,0.00,0.00,28.1,1012.7,1006.8
2020-08-17T18:00,25.8,62,0,0.00,0.00,28.3,1012.3,1006.4
2020-08-17T19:00,23.8,70,1,0.00,0.00,23.7,1011.8,1005.9
2020-08-17T20:00,23.0,75,51,0.10,0.00,22.6,1011.3,1005.4
2020-08-17T21:00,22.9,77,51,0.10,0.00,22.7,1010.7,1004.8
2020-08-17T22:00,22.4,81,53,0.60,0.00,23.1,1011.2,1005.3
2020-08-17T23:00,21.5,91,63,3.00,0.00,23.5,1011.3,1005.3
2020-08-18T00:00,22.4,88,53,0.80,0.00,24.4,1011.3,1005.4
2020-08-18T01:00,21.8,88,61,1.40,0.00,23.9,1011.8,1005.8
2020-08-18T02:00,21.3,91,2,0.00,0.00,24.0,1011.8,1005.8
2020-08-18T03:00,21.2,89,3,0.00,0.00,23.7,1011.5,1005.5
2020-08-18T04:00,21.1,89,3,0.00,0.00,23.3,1011.4,1005.4
2020-08-18T05:00,20.8,92,3,0.00,0.00,23.1,1011.2,1005.2
2020-08-18T06:00,20.3,94,1,0.00,0.00,22.7,1010.9,1004.9
2020-08-18T07:00,20.2,95,0,0.00,0.00,22.8,1010.8,1004.8
2020-08-18T08:00,19.0,98,2,0.00,0.00,21.3,1010.3,1004.3
2020-08-18T09:00,18.8,98,0,0.00,0.00,21.2,1009.9,1003.9
2020-08-18T10:00,18.3,98,1,0.00,0.00,20.3,1010.3,1004.3
2020-08-18T11:00,19.4,97,1,0.00,0.00,21.6,1010.6,1004.6
2020-08-18T12:00,20.3,89,0,0.00,0.00,22.1,1011.0,1005.0
2020-08-18T13:00,21.7,80,0,0.00,0.00,23.7,1011.5,1005.5
2020-08-18T14:00,23.2,70,0,0.00,0.00,25.0,1011.7,1005.8
2020-08-18T15:00,24.5,62,0,0.00,0.00,26.5,1011.6,1005.7
2020-08-18T16:00,25.9,54,1,0.00,0.00,28.2,1011.5,1005.6
2020-08-18T17:00,26.9,46,0,0.00,0.00,28.1,1011.0,1005.2
2020-08-18T18:00,27.7,41,1,0.00,0.00,28.3,1010.5,1004.7
2020-08-18T19:00,28.0,40,0,0.00,0.00,28.2,1010.1,1004.3
2020-08-18T20:00,28.2,39,1,0.00,0.00,27.6,1009.7,1003.9
2020-08-18T21:00,28.2,41,2,0.00,0.00,27.6,1009.3,1003.5
2020-08-18T22:00,27.4,47,3,0.00,0.00,27.8,1009.5,1003.7
2020-08-18T23:00,25.4,62,1,0.00,0.00,27.4,1009.9,1004.0
2020-08-19T00:00,24.8,59,0,0.00,0.00,26.8,1011.4,1005.5
2020-08-19T01:00,22.4,85,0,0.00,0.00,25.3,1012.0,1006.1
2020-08-19T02:00,21.3,94,0,0.00,0.00,24.2,1012.4,1006.4
2020-08-19T03:00,22.2,92,0,0.00,0.00,25.7,1012.4,1006.4
2020-08-19T04:00,20.2,94,0,0.00,0.00,22.6,1012.4,1006.4
2020-08-19T05:00,19.5,94,0,0.00,0.00,21.7,1012.3,1006.3
2020-08-19T06:00,19.2,93,1,0.00,0.00,21.2,1012.0,1006.0
2020-08-19T07:00,18.9,91,1,0.00,0.00,20.7,1012.2,1006.2
2020-08-19T08:00,19.4,90,1,0.00,0.00,21.1,1012.2,1006.2
2020-08-19T09:00,19.0,89,1,0.00,0.00,20.4,1012.1,1006.1
2020-08-19T10:00,19.0,90,1,0.00,0.00,20.7,1012.4,1006.4
2020-08-19T11:00,19.9,82,2,0.00,0.00,20.8,1012.8,1006.8
2020-08-19T12:00,20.9,75,3,0.00,0.00,21.3,1013.3,1007.3
2020-08-19T13:00,21.4,73,3,0.00,0.00,22.3,1013.6,1007.6
2020-08-19T14:00,21.2,76,53,0.70,0.00,22.6,1013.9,1007.9
2020-08-19T15:00,20.5,87,61,2.20,0.00,22.9,1014.3,1008.3
2020-08-19T16:00,20.2,90,55,1.10,0.00,23.2,1014.2,1008.2
2020-08-19T17:00,21.0,84,51,0.30,0.00,23.4,1014.0,1008.0
2020-08-19T18:00,22.4,78,2,0.00,0.00,25.2,1013.8,1007.8
2020-08-19T19:00,23.2,79,51,0.10,0.00,26.9,1013.6,1007.7
2020-08-19T20:00,23.3,78,51,0.10,0.00,25.8,1013.0,1007.1
2020-08-19T21:00,23.7,72,1,0.00,0.00,25.9,1012.6,1006.7
2020-08-19T22:00,22.6,77,53,0.80,0.00,25.1,1012.8,1006.9
2020-08-19T23:00,21.7,84,51,0.20,0.00,24.7,1013.2,1007.2
2020-08-20T00:00,22.2,82,0,0.00,0.00,25.2,1013.8,1007.8
2020-08-20T01:00,22.7,78,0,0.00,0.00,25.4,1014.5,1008.5
2020-08-20T02:00,22.5,79,0,0.00,0.00,25.4,1015.5,1009.5
2020-08-20T03:00,20.5,92,0,0.00,0.00,22.7,1016.1,1010.1
2020-08-20T04:00,19.8,95,0,0.00,0.00,22.3,1016.3,1010.3
2020-08-20T05:00,19.1,96,0,0.00,0.00,21.3,1016.7,1010.7
2020-08-20T06:00,18.7,91,0,0.00,0.00,20.0,1016.7,1010.7
2020-08-20T07:00,18.3,89,0,0.00,0.00,19.1,1016.6,1010.5
2020-08-20T08:00,17.7,90,0,0.00,0.00,18.3,1016.9,1010.8
